,Topic,Word,Tweets
0,1,trust,"@JayTilala13 @steelers_felix @InputOutputHK @IOHK_Charles @IOHKMedia @elonmusk @artano__io @CNFT_IO @ProfesCardano @cryptoknitties @PlanetPalz @OccultaNovellia Nice, I’d take the risk too because I trust the community and our nft creators 😁"
1,1,trust,"@Dxron2 @JayVTheGreat They have hooks which will allow it, but yes flare will bring smart contracts on a new level, there are NFT trust lines being built currently on the XRPL like SmartNFT"
0,1,sell,"@dergigi I tried to educate my artist friend that NFT’s are not the solution. Did he listen? He bought the top of a project!
I gained a NFT couple years back (worked to educated myself and won it as result) now it is for sale and I will be stacking sats if it sells. No moral issues there"
1,1,sell,"@NFTethics this Twitter page is a fkin joke. Paid mods selling an nft?? who cares? Maybe they have a family to support. Who are you BTW, maybe you should DOX?"
0,1,research,"For anyone new to the NFT space. I suggest you bet on the jockey not the horse! TRUST IN @garyvee @veefriends #VeeFriends #bookgames … observe, research and be patient before investing but Gary is so far ahead when it comes to creating valuable IP, collectibles and utility"
1,1,research,"Careful out there friends. These people are cheating and stealing there way to $millions off the backs of hard working web3 enthusiasts.
Do your research. I’ll help, first step is following this page @NFTethics 👀

#NFT #NFTs"
0,1,bit,"@zaikh_nft @lowkeyc_eth @SadBotsNFT @Cyborg86nft I just come here do the comment because i dont want another people lose money like me!!!!!
it was my mistake i trust a lier amatuer bitch team!"
1,1,bit,"@asemota @alpontif @Sabitoolx I imagine that if this were done right, pieces might fetch 1000x the asking price as an NFT on secondary. They should also of course see that upside too. The 5x is also to build trust b/c they might be like “wtf is an nft, this is a scam”"
0,1,possible,"@AethrWorld If it is possible to buy and sell, i don‘t understand why it doesn‘t show the price while in the trust wallet...

@Smurf982  
@TakasaiMitsuya 
@mletre_crypto 

#AETHR #NFT #Airdrop"
1,1,possible,"#justsayYES !!!!!!!!!

#nft #deepthoughts for the #overly #inclusive and the #proclamated 4 #ukraine and #btc #art $googl #hollywood 

#yes !!!!!!!!!!!!!!!!!

#worldpeace is possible if @greg16676935420 will LEAD us TO THE #promiseland !! https://t.co/PdqvSsMjIV"
0,1,seen,"Are you a #collector or a #curator ? How many #artists are in this photo? 

The #Zilliqa Creator Fund will bring not only a level of art to the #NFT marketplace unlike we’ve seen before.. It is also building trust, cooperation and collaborations between all involved. https://t.co/MBztIw5Bbi"
1,1,seen,"What can we, as photographers, do to help address the obvious issues with artistic ethics within the NFT space? Beyond this and other examples of the objectification of women, I have seen lots of 'street photography work' taking advantage of homeless people."
0,1,read,"I bought some hyped but stupid NFTs. And I’ve lost money on nearly all of them. I don’t know about you, but I hate losing money!

Everyone else will start to hate it too (if they don’t already)

Accountability and transparency will be two key factors for NFT success in 2022. GL"
1,1,read,In before the NFT Ethics thread about how Elon Musks freshman year roomate married Marc Andressens cousins sister and therefore is in a plot to pump BAYC to dominate the world
0,1,doesnt,"Cup head planet #067 
I know i know ,… it doesnt rly look like a planet buy it is Trust me 😅😄 
#NFTCollection #NFTartist #nft #cuphead https://t.co/FH1uWvQWyW"
1,1,doesnt,"@Chameleon_NFT's team never stops working!!! Passion people, work doesnt feel like work when you love it.

P.S. @zbush94 why you gotta be bias towards the underworld? Hahahuhu"
0,1,bias,"@Rodant18 @Nadio101 @Vettel_AMR I didn't address the other points because two were not wrong the other(""greatest ucl goal of all time"") is subjective. And I am not one who opposes facts just bcos I have a bias. But it seems that is what you want me to do. However I wont stoop down to your level just for banter"
1,1,bias,"Leading marketplaces like OpenSea and Magic Eden provide more visibility to NFT collections as opposed to 1/1 pieces. Although @formfunction is addressing this product bias, it needs to invest in more features that enable artists to elevate the value of each NFT."
0,1,ive,@nf_tzilla @satchapretto @diverse @SlotieNft slotie nft has some really interesting and future features. This is amazing
1,1,ive,"@Kenkyo_NFT @_Corke @GiveawayInferno @WaltNFT 

Transparency and good vibes 👍"
