,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
0,LeeCareyNFT,The Sandbox and People of Crypto Debut First Diversity Hub in the Metaverse / https://t.co/kWyP0zd9ss #NFTartist #NFTProject #NFTCommumity #NFTcollectibles #nftnews #NFTs #nftlover #nftsale #nftart #NFTshill #nftmusic #nft,https://twitter.com/LeeCareyNFT/status/1531781386503323648,1,0,2364,
1,nivaaz_nft,"@dioeth4 @girlsonthechain Yeah, I don't really think anon culture is the solution. IMO it's just hiding the lack of diversity and deviating away from being inclusive. 
Though, it could be one avenue to make it easier to speak up when we see something that isn't inclusive!",https://twitter.com/nivaaz_nft/status/1531779073529487360,1,0,1122,['dioeth4']
2,LarryMiles,"@Willie_1of1 @BoredApeYC Nice NFT! Congratulations! In case you didn't know, Cardano has an incredibly vibrant NFT ecosystem with the likes of @ChilledKongs and @claymates. NFA but it may prove wise to diversity into chains that are more secure and cost less to use than Ethereum. https://t.co/6P6z1AtNnk",https://twitter.com/LarryMiles/status/1531772299229143046,1,0,3982,"['Willie_1of1', 'BoredApeYC', 'ChilledKongs', 'claymates']"
3,CreatureCultur3,Creature Culture Community… Join Us to let your inner creature out 😈 https://t.co/smAXR9QgOf #freemint #nftcommunity #creatureculturecollection #diversity #positivity #nft,https://twitter.com/CreatureCultur3/status/1531761922382651392,13,0,1152,
4,riley02051373,"This market has no diversity,

There’s literally 5 projects, with the same typical theme, that everyone refers to. 

Each one offering nothing really. 

@goblintownwtf is the healthiest reset in #nft. 

Thank you 🚀❤️ #goblintownwtf",https://twitter.com/riley02051373/status/1531740024542208005,44,7,4994,['goblintownwtf']
5,Eli_Krumova,I gave +Kred to @LatinasinSTEM on @Kred #influence #WomeninTech #WomenInSTEM #WomenWhoCode #STEM #AI #ML #IoT #IIoT #IoTPL #CyberSecurity #coding #DataScience #NFT #tech #DigitalTransformation #FutureofWork #DEI #womenempowerment #EmergingTech #SDG #Equality #Inclusion #Diversity,https://twitter.com/Eli_Krumova/status/1531735233699143680,2,0,31627,"['LatinasinSTEM', 'Kred']"
6,MoviePresales,"Include #Diversity 
representation and inclusion global steps @SAUHoldings keep fighting 
#inked #nft #tatoo #linkedgirl #alt #lobyb_nft #goth #alternative #etc #blockchain #art #novel #crypto #Financial #vc 
https://t.co/CvOfBeQOmz",https://twitter.com/MoviePresales/status/1531726647698898946,1,0,1158,['SAUHoldings']
7,JellybeanReds,"Celebrate Every Vivacious Hue of Your Rainbow

NFT: https://t.co/Nj4M1VPfJT
Story: https://t.co/6iPptRd2LJ

#lgbtq #rainbow #diversity #pride 
Find @jellybeanreds on #objkt
#nftart #NFTs #tezos
#magic #Jellybing #Rainbow https://t.co/4dCmqrSvxe",https://twitter.com/JellybeanReds/status/1531690753612816387,5,0,3034,['JellybeanReds']
8,HDeworm,This is what its all about! #diversity #inclusion #empathy #feelings #caring #everyone #together #nft #crypto #creator #art #festival #tracks #love #concern https://t.co/EAMRTeHIfN,https://twitter.com/HDeworm/status/1531690658297221120,4,1,3389,
9,SolidWomenClub,"@sheslaurenlee Hello there, my name is Cherry. I’m a Thai/Chinese artist &amp; the founder of SWC. I’m based in Macau - having missed all the events in the US, I would love to fly to and take part in Bali NFT week so I can connect and promote diversity, inclusivity and Women’s Empowerment. ✊💖",https://twitter.com/SolidWomenClub/status/1531689822011543553,5,0,4728,
10,ultrabulleth,"#NewProfilePic // Supporting diversity in Web3 with a @pridepunks2018

- First #CryptoPunks derivative + endorsed by Larva Labs in 2018
- First LGBT #NFT project

#PrideMonth #pride #LGBT #lgbtq #web3 #nfts #eth #opensea https://t.co/ibkb9ycB0y",https://twitter.com/ultrabulleth/status/1531687037870477313,7,0,81,['pridepunks2018']
11,BottoDAO,"We’re very excited to announce that Botto has been included in the @NFT_NYC 2022 Diversity of NFTs Art Showcase! 

This means two things:",https://twitter.com/BottoDAO/status/1531683468157001729,45,13,2327,['NFT_NYC']
12,worldfolksart,"GM #TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/61mGIiYaiI",https://twitter.com/worldfolksart/status/1531681058680340481,12,2,2192,['opensea']
13,OhHungryArtist,"In the NFT world there is a lot of money and there is a great temptation for artists to create not what they want, but what collectors expect from them, the temptation to follow trends.
Friends, this is a dead end - only our diversity and uniqueness form true art.  Be yourself! https://t.co/SufaKRTh4q",https://twitter.com/OhHungryArtist/status/1531672981088378880,9,3,2638,
14,wys_nft,"@HanhdienT @opensea The entire collection features simple and clean lines used to draw different hand hearts and then utilizes colored strings to tie the artwork together into individually special pieces that showcase love, diversity, courage, freedom, and more.",https://twitter.com/wys_nft/status/1531671856435974144,2,0,44,"['HanhdienT', 'opensea']"
15,TheRoyalsNFT,"Proximity is power.🧡

Owning a Royals NFT unlocks access to exclusive virtual &amp; IRL networking opportunities. 

We assembled a Royal Family committed to diversity, inclusion, &amp; helping others build generational wealth.

Join now at https://t.co/KDFw80KNq5 https://t.co/DaHLPW4sEZ",https://twitter.com/TheRoyalsNFT/status/1531669881648717827,22,4,6274,
16,poma_nft,Love seeing more diversity come into the web3 space from one of my fave orgs 🖤🌈,https://twitter.com/poma_nft/status/1531665371828199425,3,0,1897,
17,JinnyHarlow,"outside of the box, embracing everyone’s uniqueness and diversity. We call her - ‘A little rebel who empower the world with her secret power’ -- @REDNFT_  #finally #passionate #NFT #project with #talent &amp; #realart #trueart #NFTartists #inspiring #art  ♥️",https://twitter.com/JinnyHarlow/status/1531646295378903041,0,0,42,['REDNFT_']
18,RosellaGirl87,"Introducing @IncubateX_NFT The world's first women-led incubator on web3. Harnessing the power of the collective to build a better world IRL
#incubateX #nft #diversity #equaulity #revolution #encouragement",https://twitter.com/RosellaGirl87/status/1531641240605044736,1,0,4218,['IncubateX_NFT']
19,investingtutor,"Journey into NFTs started 1 year ago.

To help bring representation to the space we created @TheRoyalsNFT 

Just nominated for 4 awards

🥇The Diversity Award
🥇Best Onboarding Experience Users
🥇Best Fashion NFT 
🥇Best NFT Financial Advisor

https://t.co/LASostgeSj

Vote 💛 https://t.co/KA6dJFTStS",https://twitter.com/investingtutor/status/1531632212973608965,55,12,7551,['TheRoyalsNFT']
20,SilohNFT,@NFT_KyleB @CryptoMories I absolutely adore the diversity of your mories!!! All great traits!,https://twitter.com/SilohNFT/status/1531625410169020416,1,0,2179,"['NFT_KyleB', 'CryptoMories']"
21,poma_nft,In a bear market we should reflect on why we’re in this space. Are we here for community? For the art? Investment? To build? For me - creative challenge &amp; to promote diversity. Your ‘why’ is what matters &amp; should dictate your actions in a bull market too. Tell me your “why” ⬇️💚,https://twitter.com/poma_nft/status/1531618002986323968,31,2,1897,
22,ChemicalCrust,"@PINKCATNFT @itskindred @adamtotscomix The art is for me while simultaneously begging for people to buy nfts of it? And like all nft grifters, you have no concept of IP or plagiarism. Also, it's just diversity? Diversity doesn't mean stealing others art and selling it as your own.",https://twitter.com/ChemicalCrust/status/1531613214009544705,10,0,65,"['PINKCATNFT', 'itskindred', 'adamtotscomix']"
23,msJoe_crypto,"Let the count down begin!!🙌🏻🙌🏻

Who’s PPR (Perk Party Ready) for tomorrow?🌈🎉 

~
Also don’t forget to Vote for @mybff:
✅ Best Onboarding Experience for New NFT Users
✅The Diversity Award

#BFF #You #NFTNYC #NFTAward https://t.co/lHgxvpE9yV",https://twitter.com/msJoe_crypto/status/1531601327645949952,4,1,4312,['MyBFF']
24,costajpeg,@mendezmendezart Awesome. We will be together in NFT.NY Diversity of Art Showcase. ✌🏼 https://t.co/ejZD9HPhXp,https://twitter.com/costajpeg/status/1531590916766580736,2,0,2122,['mendezmendezart']
25,korporateanchor,"I’m stunned🥹

@TheRoyalsNFT hit the chain in just over 2 months, &amp; we’ve been nominated for 4 Awards during @NFT_NYC

- The Diversity Award
- Best Fashion NFT
- Best Onboarding Experience
- Best NFT Fin. Advisor (Dr Hans, @investingtutor)

To vote👉🏾 https://t.co/c4g4431KFt

👑🚀 https://t.co/vxkUnGEZEk",https://twitter.com/korporateanchor/status/1531588179157041154,23,5,1224,"['TheRoyalsNFT', 'NFT_NYC', 'investingtutor']"
26,nusrat890,"@SPORTZCHAIN The scope of the Metaverse is best captured in the recent project launched by SportsIcon. The project involves a diversity of superstar athletes and big brands like Sony, Doom, Playstation Home, Nvidia, etc. 
#Sportzchain #SPN #NFT #Metaverse #Blockchain",https://twitter.com/nusrat890/status/1531541924204511232,2,0,3771,['SPORTZCHAIN']
27,GiulioTesty,"@_NFTsArt @cybotz_nft one of the most iconic symbols of Art's History and culture, against any discrimination, embracing diversity✊https://t.co/WxKssBIrYd https://t.co/jLheOa0gLl",https://twitter.com/GiulioTesty/status/1531529902037794817,3,1,2074,"['_NFTsArt', 'cybotz_nft']"
28,shareTED,@thegirlwithnfts Seems to be reinforced by #nft communities who value/engage w/collectors of their expensive ones but are not interested/ignore folks trying to enter the space/community w/their more affordable NFTs. Damaging to the communities as diversity is not embraced &amp; folks feel less than.,https://twitter.com/shareTED/status/1531466226613923841,2,0,6922,['thegirlwithnfts']
29,NotS0Sure,"@Jhomie_NFT @HGESOL @SolanaLegend Technically means don’t spread your bags too thin while your capital is low and trying to stack, and diversity it once you are comfortable with your stack.",https://twitter.com/NotS0Sure/status/1531444679572705282,1,0,781,"['Jhomie_NFT', 'HGESOL', 'SolanaLegend']"
30,Gavin_John_NFT,Looking for children’s books with cultural diversity and a great message then start right here @NicNat #inclusion #Diversity #book #books #ChildrensBooks #BooksWorthReading #Reading https://t.co/BXgF0b0W3H,https://twitter.com/Gavin_John_NFT/status/1531423810326786049,9,3,33612,['NicNat']
31,NotYourBroNFT,@rachnyctalk 👋👋👋👋👋👋 we’re here!!! Proud to represent! We’re also up for the diversity award at @NFT_NYC 💪🏳️‍🌈,https://twitter.com/NotYourBroNFT/status/1531422648986652672,38,4,30531,"['rachnyctalk', 'NFT_NYC']"
32,JellybeanReds,"Bring Your Dreams to Life

NFT: https://t.co/kWJmGqlzU2
Story: https://t.co/qbX8oFOI6D

#lgbtq #rainbow #diversity #pride 
Find @jellybeanreds on #objkt
#nftart #NFTs #tezos
#magic #Jellybing #dreams https://t.co/J91S2oxeNU",https://twitter.com/JellybeanReds/status/1531412906323103744,3,2,3034,['JellybeanReds']
33,DiversityDollz,"🚀 The Diversity Dollz NFT (DDZ)🚀
10k unique ""#NFTs for a Cause"".  Each DDZ, doubles as a digital membership the the DDZ #nftcommunity.

To win a DDZ #NFT and/or a WL spot:
1️⃣join the discord - https://t.co/Y6iBRCS4TN
2️⃣React to the giveaway in the #general channel
#NFTGiveaway https://t.co/5KbWZFdB77",https://twitter.com/DiversityDollz/status/1531399930195091456,15,1,325,
34,JellybeanReds,"Many times we pursue dreams not realizing that we will forever be changed by our journey.

NFT: https://t.co/1A0EC3Xonr
Story: https://t.co/H19qW9StMN

#lgbtq #rainbow #diversity #pride 
Find @jellybeanreds on #objkt
#nftart #NFTs #tezos
#magic #Jellybing #dreams https://t.co/vYxejCXIYr",https://twitter.com/JellybeanReds/status/1531393024495845376,2,1,3034,['JellybeanReds']
